sofifa_id,short_name,League,Positions,Age,Overall,Potential,Wage (eur),Value (eur),Height (cm),Weight (kg)
257025,K. de la Fuente,French Ligue 1,Midfielder,19,72,83,16000.0,5000000.0,170,63
257204,S. Diomande,French Ligue 1,Defender,20,72,81,25000.0,4800000.0,184,74
258585,I. Pandur,Italian Serie A,Goalkeeper,21,72,79,9000.0,4100000.0,187,78
258615,Zarraga,Spain Primera Division,Midfielder,22,72,81,16000.0,5000000.0,175,76
258683,I. Ilić,Italian Serie A,Midfielder,20,72,82,14000.0,5000000.0,187,75
258782,A. Ismajli,Italian Serie A,Defender,24,72,76,25000.0,3000000.0,185,76
258946,M. Lovato,Italian Serie A,Defender,21,72,81,20000.0,4900000.0,188,78
259166,E. Green,French Ligue 1,Goalkeeper,20,72,81,11000.0,4400000.0,190,78
263139,D. Greif,Spain Primera Division,Goalkeeper,24,72,80,11000.0,4500000.0,197,82
18122,N. Penneteau,French Ligue 1,Goalkeeper,40,71,71,7000.0,210000.0,185,78
158777,P. Tschauner,German 1. Bundesliga,Goalkeeper,35,71,71,18000.0,210000.0,196,100
163261,P. Bardsley,English Premier League,Defender,36,71,71,14000.0,425000.0,180,79
172198,J. Moulin,French Ligue 1,Goalkeeper,35,71,71,6000.0,210000.0,185,88
183921,J. Faussurier,French Ligue 1,Defender,34,71,71,11000.0,700000.0,173,70
184789,Á. Szalai,German 1. Bundesliga,Forward,33,71,71,17000.0,1200000.0,193,93
188802,M. Schmelzer,German 1. Bundesliga,Defender,33,71,71,27000.0,975000.0,180,74
189390,B. Oczipka,German 1. Bundesliga,Defender,32,71,71,17000.0,1300000.0,185,85
190697,S. Strandberg,Italian Serie A,Defender,30,71,71,23000.0,1500000.0,189,80
193910,A. Forshaw,English Premier League,Midfielder,29,71,71,44000.0,1800000.0,174,71
194146,K. Long,English Premier League,Defender,30,71,71,20000.0,1500000.0,190,82
198136,A. Ragusa,Italian Serie A,Midfielder,31,71,71,18000.0,1600000.0,183,77
198420,M. Waris,French Ligue 1,Forward,29,71,71,17000.0,1900000.0,172,73
198857,S. Romagnoli,Italian Serie A,Defender,31,71,71,25000.0,1300000.0,193,85
199191,D. Appiah,French Ligue 1,Defender,29,71,71,15000.0,1600000.0,179,68
200332,T. Koubek,German 1. Bundesliga,Goalkeeper,28,71,72,12000.0,1500000.0,197,95
200968,F. Ogier,French Ligue 1,Defender,32,71,71,11000.0,1200000.0,183,73
201335,F. Santander,Italian Serie A,Forward,30,71,71,21000.0,1800000.0,187,84
202716,Abdón Prats,Spain Primera Division,Forward,28,71,71,18000.0,1900000.0,181,81
203128,T. Monconduit,French Ligue 1,Midfielder,30,71,71,11000.0,1600000.0,184,83
203568,P. Wszołek,German 1. Bundesliga,Midfielder,29,71,71,19000.0,1800000.0,183,78
203884,K. Djidji,Italian Serie A,Defender,28,71,72,24000.0,1800000.0,184,71
204246,M. Bettinelli,English Premier League,Goalkeeper,29,71,73,40000.0,1600000.0,194,82
204366,J. Locadia,English Premier League,Forward,27,71,72,35000.0,2200000.0,185,87
205812,P. Terracciano,Italian Serie A,Goalkeeper,31,71,71,22000.0,1000000.0,193,78
206159,S. Sabelli,Italian Serie A,Defender,28,71,71,11000.0,1700000.0,176,70
206423,V. Haroyan,Spain Primera Division,Defender,28,71,72,17000.0,1800000.0,185,75
208019,D. Bain,French Ligue 1,Defender,27,71,73,11000.0,2000000.0,181,74
208700,D. Blum,German 1. Bundesliga,Midfielder,30,71,71,15000.0,1800000.0,183,83
212138,P. Frankowski,French Ligue 1,Midfielder,26,71,72,18000.0,2200000.0,175,70
212192,J. Green,German 1. Bundesliga,Midfielder,26,71,72,15000.0,2200000.0,173,70
212626,D. Selke,German 1. Bundesliga,Forward,26,71,73,28000.0,2400000.0,194,84
212947,J. Cabot,French Ligue 1,Midfielder,27,71,71,15000.0,2000000.0,164,64
213993,F. Forte,Italian Serie A,Forward,28,71,71,15000.0,1900000.0,187,75
215247,M. Ingvartsen,German 1. Bundesliga,Forward,25,71,73,19000.0,2400000.0,187,84
215334,G. Carrillo,Spain Primera Division,Forward,30,71,71,14000.0,1800000.0,191,87
215556,E. Fernandes,German 1. Bundesliga,Midfielder,25,71,75,15000.0,2600000.0,187,77
216282,R. Framberger,German 1. Bundesliga,Defender,25,71,74,14000.0,2300000.0,179,76
216483,T. Fosu,English Premier League,Midfielder,25,71,73,29000.0,2400000.0,172,67
217821,Henrique,French Ligue 1,Defender,27,71,72,30000.0,2000000.0,173,72
219652,Rober Ibáñez,Spain Primera Division,Midfielder,28,71,71,17000.0,1900000.0,179,72
219709,Saúl,Spain Primera Division,Defender,26,71,74,14000.0,2300000.0,183,71
219777,Chema Rodríguez,Spain Primera Division,Defender,29,71,72,16000.0,1700000.0,189,80
220029,S. Khaoui,French Ligue 1,Midfielder,26,71,74,12000.0,2400000.0,180,68
220061,N. Gyömbér,Italian Serie A,Defender,28,71,71,24000.0,1600000.0,189,74
220466,F. Mattiello,Italian Serie A,Midfielder,25,71,72,25000.0,2200000.0,184,70
220509,L. Venuti,Italian Serie A,Defender,26,71,74,27000.0,2300000.0,176,66
220529,L. Palmiero,Italian Serie A,Midfielder,25,71,76,31000.0,2700000.0,173,69
220534,S. Luperto,Italian Serie A,Defender,24,71,77,26000.0,2700000.0,191,75
220829,E. Torregrossa,Italian Serie A,Forward,29,71,71,14000.0,1900000.0,184,87
220837,D. Machado,French Ligue 1,Defender,27,71,71,16000.0,1800000.0,173,75
220925,A. Schöpf,German 1. Bundesliga,Midfielder,27,71,72,15000.0,2100000.0,178,74
221982,P. Roberts,French Ligue 1,Midfielder,24,71,76,51000.0,2800000.0,170,66
222969,J. Hergault,French Ligue 1,Defender,35,71,71,8000.0,575000.0,185,80
223524,E. Goldaniga,Italian Serie A,Defender,27,71,72,18000.0,1900000.0,193,82
224041,M. Schwäbe,German 1. Bundesliga,Goalkeeper,26,71,75,13000.0,2000000.0,188,83
224378,M. Bani,Italian Serie A,Defender,27,71,72,10000.0,1900000.0,188,81
224440,J. Pollersbeck,French Ligue 1,Goalkeeper,26,71,75,25000.0,2000000.0,195,87
224442,B. Kamara,French Ligue 1,Goalkeeper,24,71,76,9000.0,2300000.0,196,92
225855,A. Bobichon,French Ligue 1,Midfielder,25,71,72,14000.0,2200000.0,178,75
225995,P. Stojanović,Italian Serie A,Defender,25,71,75,550.0,2400000.0,178,72
226401,K. Dowell,English Premier League,Midfielder,23,71,76,19000.0,2800000.0,185,70
226773,P. Diop,French Ligue 1,Midfielder,23,71,76,26000.0,2600000.0,180,68
227562,L. Haraslín,Italian Serie A,Midfielder,25,71,74,19000.0,2500000.0,182,75
229011,K. N'Doram,French Ligue 1,Midfielder,25,71,76,11000.0,2500000.0,185,77
229148,Dalbert,Italian Serie A,Midfielder,27,71,71,47000.0,2000000.0,181,70
229705,J. Duverne,French Ligue 1,Defender,23,71,76,10000.0,2600000.0,184,71
230019,V. Nsimba,French Ligue 1,Defender,27,71,71,11000.0,1800000.0,167,67
230786,Pepelu,Spain Primera Division,Midfielder,22,71,82,13000.0,4000000.0,186,73
230800,R. Manaj,Italian Serie A,Forward,24,71,78,62000.0,3800000.0,182,76
231111,A. Hack,German 1. Bundesliga,Defender,27,71,72,14000.0,1900000.0,193,88
231263,J. Gélin,French Ligue 1,Defender,24,71,77,20000.0,2700000.0,183,79
231749,Miguelón,Spain Primera Division,Defender,25,71,75,11000.0,2400000.0,170,67
232207,I. Šaponjić,Spain Primera Division,Forward,23,71,78,27000.0,3800000.0,190,88
233139,C. Itten,German 1. Bundesliga,Forward,24,71,77,29000.0,3000000.0,189,81
233409,R. Gumny,German 1. Bundesliga,Defender,23,71,79,12000.0,4000000.0,182,71
233812,A. Lucoqui,German 1. Bundesliga,Defender,23,71,76,12000.0,2600000.0,180,79
233943,Ronaldo Vieira,Italian Serie A,Midfielder,22,71,79,10000.0,4000000.0,178,70
234333,M. Maolida,German 1. Bundesliga,Midfielder,22,71,76,22000.0,2900000.0,182,78
234727,T. Hübers,German 1. Bundesliga,Defender,24,71,75,13000.0,2400000.0,190,82
234875,L. Höler,German 1. Bundesliga,Forward,26,71,72,18000.0,2200000.0,184,83
234889,F. Jensen,German 1. Bundesliga,Midfielder,23,71,76,14000.0,2800000.0,183,78
235413,R. Majecki,French Ligue 1,Goalkeeper,21,71,78,13000.0,3200000.0,193,78
235824,T. Alarcón,Spain Primera Division,Midfielder,22,71,80,14000.0,4000000.0,174,68
236316,Y. Valery,English Premier League,Defender,22,71,79,24000.0,4000000.0,180,85
236368,G. Maggiore,Italian Serie A,Midfielder,23,71,75,10000.0,2700000.0,184,69
236621,P. Hamel,French Ligue 1,Forward,27,71,72,14000.0,2200000.0,189,76
236830,Z. Youssouf,French Ligue 1,Midfielder,21,71,77,14000.0,3000000.0,182,81
237386,K. Dewsbury-Hall,English Premier League,Midfielder,22,71,79,42000.0,4200000.0,177,70
237522,Jorge Cuenca,Spain Primera Division,Defender,21,71,82,12000.0,3900000.0,190,75
237631,L. Mothiba,French Ligue 1,Forward,25,71,76,16000.0,2800000.0,182,76
238072,E. Löwen,German 1. Bundesliga,Midfielder,24,71,76,22000.0,2800000.0,188,91
238196,A. Sigurðsson,Italian Serie A,Forward,22,71,80,24000.0,4200000.0,177,75
238504,A. Bassi,French Ligue 1,Midfielder,23,71,77,11000.0,3000000.0,173,69
239322,C. Zimmermann,English Premier League,Defender,28,71,71,21000.0,1600000.0,194,92
239367,R. Hack,German 1. Bundesliga,Midfielder,22,71,80,14000.0,4200000.0,176,68
239441,Jordi Mboula,Spain Primera Division,Midfielder,22,71,80,14000.0,4200000.0,183,74
239964,E. Shomurodov,Italian Serie A,Forward,26,71,74,31000.0,2500000.0,190,76
240091,G. Vicario,Italian Serie A,Goalkeeper,24,71,77,12000.0,2400000.0,188,76
240099,K. Rüegg,Italian Serie A,Defender,22,71,80,13000.0,4000000.0,173,77
240507,A. Gomes,French Ligue 1,Midfielder,20,71,81,15000.0,4100000.0,168,56
240661,E. Vignato,Italian Serie A,Midfielder,20,71,82,14000.0,4100000.0,175,67
240671,Y. Çetin,Italian Serie A,Defender,24,71,79,22000.0,3900000.0,189,90
240787,H. Traorè,Italian Serie A,Midfielder,21,71,84,14000.0,4600000.0,177,68
240947,T. Mitchell,English Premier League,Defender,21,71,79,20000.0,4000000.0,180,70
240988,D. Vavro,Italian Serie A,Defender,25,71,78,27000.0,3400000.0,189,81
241070,N. Maraš,Spain Primera Division,Defender,25,71,77,7000.0,2600000.0,189,79
242075,J. Sargent,English Premier League,Forward,21,71,82,18000.0,4200000.0,185,79
242603,H. Marcelin,French Ligue 1,Defender,21,71,79,18000.0,3900000.0,197,82
243016,Alberto Soro,Spain Primera Division,Midfielder,22,71,81,13000.0,4200000.0,173,63
243019,T. Băluță,English Premier League,Midfielder,22,71,82,25000.0,4000000.0,188,80
243497,S. Walukiewicz,Italian Serie A,Defender,21,71,81,13000.0,3900000.0,188,85
243526,M. Müldür,Italian Serie A,Defender,22,71,80,15000.0,4000000.0,188,74
243558,Óscar Valentín,Spain Primera Division,Midfielder,26,71,74,12000.0,2200000.0,177,72
243945,Gonzalo Verdú,Spain Primera Division,Defender,32,71,71,12000.0,1200000.0,185,80
244257,J. Burkardt,German 1. Bundesliga,Forward,20,71,81,13000.0,4100000.0,181,76
244269,F. Benković,English Premier League,Defender,23,71,77,38000.0,2700000.0,194,91
244349,J. Vásquez,Italian Serie A,Defender,22,71,82,7000.0,3900000.0,185,72
244456,M. Erlić,Italian Serie A,Defender,23,71,75,15000.0,2400000.0,193,88
244706,K. Behrens,German 1. Bundesliga,Forward,30,71,71,20000.0,1800000.0,184,84
245021,M. Loum,Spain Primera Division,Midfielder,24,71,80,7000.0,3900000.0,188,80
245156,F. Russo,Spain Primera Division,Defender,26,71,75,15000.0,2300000.0,185,78
245741,J. Lindstrøm,German 1. Bundesliga,Midfielder,21,71,84,13000.0,4600000.0,182,63
246350,E. Le Fée,French Ligue 1,Midfielder,21,71,81,9000.0,4200000.0,170,58
247124,G. Mensah,French Ligue 1,Defender,22,71,78,13000.0,3600000.0,178,64
247497,A. Bella Kotchap,German 1. Bundesliga,Defender,19,71,85,8000.0,4200000.0,190,87
248484,N. Collins,English Premier League,Defender,20,71,82,14000.0,3800000.0,193,81
248550,Vivian,Spain Primera Division,Defender,21,71,80,11000.0,3900000.0,183,83
250954,C. Richards,German 1. Bundesliga,Defender,21,71,84,24000.0,4300000.0,188,87
252042,João Pedro,English Premier League,Forward,19,71,84,20000.0,4500000.0,182,70
252293,I. Jakobs,French Ligue 1,Midfielder,21,71,80,21000.0,4200000.0,184,75
252961,T. Nianzou,German 1. Bundesliga,Defender,19,71,85,18000.0,4200000.0,187,83
253036,N. Mbuku,French Ligue 1,Midfielder,19,71,83,9000.0,4400000.0,170,65
253177,Y. Musah,Spain Primera Division,Midfielder,18,71,82,7000.0,4000000.0,178,73
254470,L. Thomas,English Premier League,Defender,20,71,81,32000.0,3900000.0,177,68
254544,Reinier,German 1. Bundesliga,Forward,19,71,84,45000.0,4500000.0,185,82
254660,J. Thielmann,German 1. Bundesliga,Midfielder,19,71,82,10000.0,4000000.0,178,72
255223,A. Adli,German 1. Bundesliga,Forward,21,71,83,23000.0,4600000.0,174,60
257713,G. Frabotta,Italian Serie A,Defender,22,71,81,30000.0,4000000.0,187,70
261987,Blanco,Spain Primera Division,Midfielder,20,71,83,51000.0,4500000.0,176,68
263230,M. Osmajić,Spain Primera Division,Forward,21,71,81,15000.0,4200000.0,185,76
106795,G. Pegolo,Italian Serie A,Goalkeeper,40,70,70,7000.0,180000.0,183,76
163600,J. Ruddy,English Premier League,Goalkeeper,34,70,70,27000.0,275000.0,193,97
178418,F. Peluso,Italian Serie A,Defender,37,70,70,11000.0,275000.0,188,82
179547,V. Mannone,French Ligue 1,Goalkeeper,33,70,70,18000.0,525000.0,189,77
193077,D. Falcinelli,Italian Serie A,Forward,30,70,70,18000.0,1600000.0,186,75
197777,J. Sala,Italian Serie A,Defender,29,70,70,10000.0,1400000.0,181,75
198039,M. Gillespie,English Premier League,Goalkeeper,29,70,72,16000.0,1300000.0,192,83
198554,A. Ujah,German 1. Bundesliga,Forward,30,70,70,18000.0,1600000.0,180,81
198836,V. Pajot,French Ligue 1,Midfielder,30,70,70,11000.0,1500000.0,180,70
203344,Thiago Galhardo,Spain Primera Division,Forward,31,70,70,14000.0,1300000.0,183,75
205086,P. Klement,German 1. Bundesliga,Midfielder,28,70,70,15000.0,1600000.0,175,72
206042,J. Dezi,Italian Serie A,Midfielder,29,70,70,12000.0,1600000.0,178,68
206141,K. Coulibaly,French Ligue 1,Forward,29,70,70,16000.0,1600000.0,197,87
206145,B. Uphoff,German 1. Bundesliga,Goalkeeper,27,70,72,11000.0,1500000.0,192,84
208862,J. Giraudon,French Ligue 1,Defender,29,70,70,10000.0,1300000.0,184,66
209532,D. Bachmann,English Premier League,Goalkeeper,26,70,73,20000.0,1600000.0,191,81
209818,J. Brenet,German 1. Bundesliga,Defender,27,70,70,16000.0,1500000.0,181,74
209840,J. Jeanvier,English Premier League,Defender,28,70,70,23000.0,1400000.0,185,84
210880,R. Fiamozzi,Italian Serie A,Defender,28,70,70,3000.0,1400000.0,178,76
211231,R. Azeez,Spain Primera Division,Midfielder,28,70,70,12000.0,1400000.0,169,67
211239,C. Jean,French Ligue 1,Forward,25,70,72,16000.0,2000000.0,170,70
211504,L. Baker,English Premier League,Midfielder,26,70,74,41000.0,2000000.0,182,72
214944,Gumbau,Spain Primera Division,Midfielder,26,70,75,10000.0,2100000.0,187,77
215213,A. Werner,Spain Primera Division,Goalkeeper,25,70,76,8000.0,2000000.0,191,85
216730,S. Gregersen,French Ligue 1,Defender,26,70,75,13000.0,2100000.0,191,83
219584,L. Lezzerini,Italian Serie A,Goalkeeper,26,70,73,9000.0,1600000.0,195,86
219836,Rubén Yáñez,Spain Primera Division,Goalkeeper,27,70,72,11000.0,1500000.0,190,85
219852,A. Ferrari,Italian Serie A,Defender,27,70,73,10000.0,1800000.0,191,80
220383,Aarón,Spain Primera Division,Goalkeeper,25,70,75,9000.0,1900000.0,185,71
222160,Y. Koné,French Ligue 1,Defender,25,70,73,25000.0,1900000.0,174,71
222634,I. Success,Italian Serie A,Forward,25,70,75,10000.0,2400000.0,182,90
223790,S. Becker,German 1. Bundesliga,Midfielder,26,70,71,18000.0,1900000.0,180,75
224836,V. Milinković-Savić,Italian Serie A,Goalkeeper,24,70,75,13000.0,1900000.0,202,90
225117,N. Haas,Italian Serie A,Midfielder,25,70,73,22000.0,2100000.0,181,74
225673,K. Adams Nuhu,German 1. Bundesliga,Defender,26,70,73,16000.0,1800000.0,190,83
225908,R. Oxford,German 1. Bundesliga,Defender,22,70,77,11000.0,3000000.0,193,86
226050,C. Teuchert,German 1. Bundesliga,Forward,24,70,73,15000.0,2200000.0,182,80
227106,Diego González,Spain Primera Division,Defender,26,70,75,10000.0,2100000.0,185,83
228080,F. Passlack,German 1. Bundesliga,Midfielder,23,70,75,22000.0,2400000.0,170,74
228326,Brian Oliván,Spain Primera Division,Defender,27,70,71,13000.0,1700000.0,177,73
229236,M. Udol,French Ligue 1,Defender,25,70,74,9000.0,2100000.0,178,68
229487,L. Klünter,German 1. Bundesliga,Defender,25,70,74,19000.0,2000000.0,184,76
229584,P. Stenzel,German 1. Bundesliga,Defender,25,70,73,13000.0,1900000.0,183,74
230144,A. Dioussé,French Ligue 1,Midfielder,23,70,76,15000.0,2500000.0,175,68
230686,J. Makengo,Italian Serie A,Midfielder,23,70,78,9000.0,3500000.0,177,75
231098,C. Traoré,French Ligue 1,Defender,29,70,70,13000.0,1400000.0,180,74
231848,Q. Boisgard,French Ligue 1,Midfielder,24,70,76,9000.0,2500000.0,174,75
231949,S. Ghoddos,English Premier League,Midfielder,27,70,70,24000.0,1700000.0,177,79
233097,R. van Drongelen,German 1. Bundesliga,Defender,22,70,77,13000.0,3000000.0,185,81
233705,J. Sørensen,English Premier League,Defender,23,70,76,15000.0,2400000.0,184,77
233732,D. Okereke,Italian Serie A,Forward,23,70,76,13000.0,2500000.0,181,77
234760,A. Reca,Italian Serie A,Midfielder,26,70,71,23000.0,1900000.0,187,81
234933,A. Sedlar,Spain Primera Division,Defender,29,70,71,13000.0,1500000.0,178,79
235623,Álvaro Jiménez,Spain Primera Division,Midfielder,26,70,71,16000.0,1900000.0,175,71
236529,S. Alzate,English Premier League,Midfielder,22,70,79,24000.0,3600000.0,180,75
236758,O. Christensen,German 1. Bundesliga,Goalkeeper,22,70,78,14000.0,3100000.0,190,82
237156,M. Wagué,Spain Primera Division,Defender,22,70,79,44000.0,3400000.0,177,70
237286,A. Connolly,English Premier League,Forward,21,70,77,23000.0,3300000.0,175,73
237502,D. Johnsen,Italian Serie A,Midfielder,23,70,74,11000.0,2300000.0,185,75
237647,A. Hrustić,German 1. Bundesliga,Midfielder,24,70,73,13000.0,2200000.0,183,74
238637,S. Vasiliadis,German 1. Bundesliga,Midfielder,23,70,75,12000.0,2400000.0,175,75
239073,C. Antwi-Adjei,German 1. Bundesliga,Midfielder,27,70,70,13000.0,1700000.0,173,72
239096,A. Karazor,German 1. Bundesliga,Defender,24,70,73,12000.0,1900000.0,191,76
239138,Jeong Woo Yeong,German 1. Bundesliga,Midfielder,21,70,78,11000.0,3600000.0,179,69
239340,J. Chabot,Italian Serie A,Defender,23,70,76,9000.0,2300000.0,195,85
239432,A. Grbic,French Ligue 1,Forward,24,70,74,10000.0,2300000.0,188,82
239575,G. Nyamsi,French Ligue 1,Defender,24,70,75,10000.0,2200000.0,195,94
239732,S. Żurkowski,Italian Serie A,Midfielder,23,70,79,22000.0,3500000.0,185,77
239747,S. Córdova,German 1. Bundesliga,Forward,23,70,77,13000.0,3200000.0,188,87
239778,J. Moder,English Premier League,Midfielder,22,70,82,22000.0,3700000.0,188,78
239894,R. Kouamé,French Ligue 1,Midfielder,24,70,77,9000.0,3200000.0,177,68
240311,L. Zidane,Spain Primera Division,Goalkeeper,23,70,78,7000.0,3100000.0,183,78
241071,Moreto Cassamá,French Ligue 1,Midfielder,23,70,78,11000.0,3300000.0,165,63
241410,E. Salcedo,Italian Serie A,Forward,19,70,82,27000.0,3800000.0,178,74
241588,Toni Moya,Spain Primera Division,Midfielder,23,70,78,11000.0,3500000.0,180,78
241629,Rogério,Italian Serie A,Defender,23,70,79,13000.0,3400000.0,178,70
241933,Monchu,Spain Primera Division,Midfielder,21,70,81,9000.0,3600000.0,173,68
242660,J. Beyer,German 1. Bundesliga,Defender,21,70,79,10000.0,3400000.0,187,80
242818,F. Dahmen,German 1. Bundesliga,Goalkeeper,23,70,80,8000.0,3100000.0,187,82
242958,P. Jaeckel,German 1. Bundesliga,Defender,22,70,77,13000.0,3000000.0,188,80
243249,J. Ekkelenkamp,German 1. Bundesliga,Midfielder,21,70,79,16000.0,3600000.0,188,75
245336,M. Kilman,English Premier League,Defender,24,70,78,29000.0,3300000.0,195,80
245714,Álex Blanco,Spain Primera Division,Midfielder,22,70,78,15000.0,3600000.0,175,70
246431,R. Sottil,Italian Serie A,Midfielder,22,70,82,24000.0,3900000.0,180,75
246666,N. Katterbach,German 1. Bundesliga,Defender,20,70,82,10000.0,3700000.0,178,73
246928,Iván Martín,Spain Primera Division,Midfielder,22,70,79,14000.0,3600000.0,178,70
246947,P. Akouokou,Spain Primera Division,Midfielder,23,70,78,10000.0,3300000.0,182,68
248053,S. Arzamendia,Spain Primera Division,Defender,23,70,78,12000.0,3400000.0,172,72
250858,P. Ciss,Spain Primera Division,Midfielder,27,70,73,10000.0,1800000.0,185,71
251401,T. Coulibaly,German 1. Bundesliga,Midfielder,20,70,81,11000.0,3500000.0,175,72
251429,F. Kunze,German 1. Bundesliga,Midfielder,23,70,76,11000.0,2300000.0,191,76
251530,Nuno Tavares,English Premier League,Defender,21,70,80,24000.0,3400000.0,183,75
251873,Y. Demir,Spain Primera Division,Midfielder,18,70,85,6000.0,3700000.0,173,65
252037,Fábio Silva,English Premier League,Forward,18,70,85,16000.0,3700000.0,185,75
252146,Franquesa,Spain Primera Division,Defender,24,70,77,11000.0,3000000.0,174,70
252541,J. Chotard,French Ligue 1,Midfielder,19,70,80,8000.0,3400000.0,179,70
253283,F. Pellistri,Spain Primera Division,Midfielder,19,70,86,27000.0,4100000.0,175,65
