sofifa_id,short_name,Positions,overall,potential,value_eur,wage_eur,age,height_cm,weak_foot,skill_moves,release_clause_eur,pace,shooting,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
230107,L. Coulibaly,Midfielder,73,78,4100000.0,28000.0,25,183,3,3,7700000.0,73.0,58.0,72.0,71.0,74.0,61,55,70,74,51,73,60,51,69,73,71,75,71,70,70,64,70,77,74,58,70,70,68,67,53,72,72,72,70,9,12,14,8,6,0.0
230578,M. Diakhaby,Defender,73,79,4400000.0,20000.0,24,189,3,2,10100000.0,58.0,38.0,58.0,74.0,75.0,28,36,80,70,31,56,34,26,57,61,59,58,57,67,46,49,78,69,77,29,76,73,47,57,49,69,72,75,70,15,11,10,14,11,0.0
230918,T. Chalobah,Defender,73,80,5500000.0,43000.0,21,191,3,3,11300000.0,65.0,43.0,68.0,72.0,77.0,53,41,69,73,34,69,48,43,68,72,62,68,56,71,59,50,61,72,82,41,73,73,47,62,42,63,69,74,74,5,5,9,9,7,0.0
231235,K. Amian,Defender,73,77,3900000.0,12000.0,23,180,3,2,7300000.0,79.0,48.0,68.0,73.0,79.0,66,43,70,71,46,65,69,39,60,69,77,80,72,74,76,72,79,84,79,35,72,72,65,55,42,70,73,73,73,7,8,14,14,11,0.0
231292,J. Lewis,Defender,73,80,6000000.0,24000.0,23,178,3,3,12600000.0,77.0,53.0,74.0,70.0,69.0,67,53,56,71,51,75,61,40,64,72,76,77,73,68,76,60,68,79,66,44,65,69,70,57,38,75,70,74,69,14,7,5,5,13,0.0
231445,J. Dasilva,Midfielder,73,82,7000000.0,31000.0,22,184,3,3,15400000.0,74.0,70.0,74.0,62.0,75.0,68,67,50,77,57,75,71,39,75,75,73,74,72,71,71,78,48,75,79,78,70,60,68,76,55,75,66,64,62,11,13,8,10,14,0.0
231685,R. Pierre-Gabriel,Defender,73,78,4300000.0,16000.0,23,177,3,3,0.0,76.0,48.0,69.0,71.0,72.0,68,41,62,67,43,69,60,35,51,69,73,78,69,69,73,57,89,73,73,53,65,70,58,54,56,65,72,74,71,11,10,10,6,10,0.0
231864,M. van Bergen,Midfielder,73,79,4900000.0,17000.0,21,170,5,3,10800000.0,93.0,65.0,75.0,27.0,51.0,69,66,34,64,62,74,74,54,53,72,94,92,93,69,82,65,39,80,40,68,44,23,67,69,42,65,35,21,23,7,14,13,11,11,0.0
232008,Toni Lato,Defender,73,79,4500000.0,20000.0,23,171,3,3,10400000.0,77.0,56.0,71.0,68.0,61.0,79,55,65,72,59,70,75,38,75,71,78,76,73,70,79,64,51,67,56,53,67,67,68,64,39,64,68,70,71,7,10,13,9,9,0.0
232270,T. Fosu-Mensah,Defender,73,80,6000000.0,28000.0,23,185,3,3,11400000.0,77.0,60.0,65.0,72.0,76.0,64,57,69,72,55,63,60,34,63,67,75,79,72,65,62,69,74,68,78,60,79,70,59,61,48,67,72,74,74,11,8,8,7,11,0.0
232610,T. Asano,Midfielder,73,73,3300000.0,20000.0,26,173,4,3,5900000.0,90.0,69.0,75.0,30.0,61.0,62,73,60,69,65,74,61,39,47,71,91,89,91,76,79,69,79,71,61,59,46,29,71,66,65,70,31,22,20,15,7,6,9,14,0.0
233084,N. Molina,Defender,73,81,6500000.0,11000.0,23,175,3,2,13000000.0,78.0,64.0,72.0,68.0,66.0,72,68,60,71,58,74,63,32,64,71,79,77,74,65,69,69,75,79,57,58,70,70,70,66,38,68,68,70,63,12,13,8,5,10,0.0
233767,S. Alakouch,Defender,73,78,4400000.0,12000.0,22,175,3,3,9100000.0,73.0,45.0,72.0,70.0,65.0,71,40,53,71,38,71,63,33,66,71,75,72,82,68,81,63,45,80,61,36,63,73,61,65,43,69,72,71,72,6,12,14,11,8,0.0
234728,L. Bénes,Midfielder,73,77,4300000.0,19000.0,23,181,3,3,7600000.0,63.0,70.0,75.0,44.0,60.0,78,64,38,79,75,74,78,77,77,77,67,60,76,73,77,78,59,70,59,76,52,49,66,77,63,60,37,50,47,12,10,9,9,9,0.0
234986,P. Retsos,Defender,73,79,4400000.0,28000.0,22,186,3,2,8400000.0,65.0,35.0,57.0,75.0,71.0,57,26,70,77,26,46,31,29,62,66,63,67,66,72,51,60,74,67,74,33,69,75,37,42,33,73,72,79,73,14,9,11,6,7,0.0
235036,W. Faes,Defender,73,80,5500000.0,16000.0,23,187,3,2,12100000.0,55.0,37.0,57.0,73.0,75.0,32,31,73,70,24,53,41,35,70,65,62,50,42,69,58,60,70,70,79,27,74,72,39,42,42,69,72,75,74,12,10,8,7,7,0.0
235167,V. Janelt,Midfielder,73,80,5500000.0,28000.0,23,184,3,3,12100000.0,66.0,62.0,68.0,70.0,75.0,57,57,55,71,60,67,48,49,73,69,65,67,64,71,68,70,71,79,74,68,75,74,63,68,52,69,71,72,68,6,8,6,6,14,0.0
235290,K. Bonifazi,Defender,73,78,4000000.0,22000.0,25,187,4,2,7100000.0,52.0,35.0,56.0,75.0,64.0,34,30,68,66,36,49,41,34,52,62,52,52,48,69,65,49,73,38,72,30,73,74,35,48,44,69,74,80,75,8,8,7,14,6,0.0
235407,S. Özcan,Midfielder,73,80,6000000.0,19000.0,23,180,3,3,12000000.0,69.0,62.0,75.0,69.0,73.0,60,66,59,75,50,75,59,53,72,76,73,65,78,70,78,64,55,82,71,52,73,68,68,74,57,72,69,74,69,13,7,9,9,11,0.0
235456,J. Bellegarde,Midfielder,73,81,6500000.0,17000.0,23,172,3,3,14300000.0,79.0,60.0,75.0,69.0,69.0,60,58,60,75,48,73,57,39,73,74,78,79,83,73,84,67,60,80,65,60,65,69,70,74,47,70,70,71,67,12,15,14,10,9,0.0
235522,Aleix Febas,Midfielder,73,78,4400000.0,20000.0,25,171,3,4,10000000.0,68.0,62.0,76.0,61.0,66.0,67,58,36,80,57,75,71,63,77,73,69,67,85,71,80,67,57,75,60,66,72,68,65,75,59,77,62,64,64,6,10,6,9,7,0.0
235526,D. Geiger,Midfielder,73,80,6000000.0,23000.0,23,173,3,3,11400000.0,58.0,47.0,78.0,55.0,58.0,57,38,29,80,45,75,60,48,76,80,65,52,85,74,83,57,54,76,42,58,76,63,58,75,40,71,62,54,47,7,8,12,10,5,0.0
235781,Santi Comesaña,Midfielder,73,79,4400000.0,13000.0,24,184,4,3,10600000.0,63.0,67.0,69.0,72.0,73.0,49,69,66,72,49,68,48,47,71,75,65,62,62,72,57,70,61,78,76,74,63,70,63,70,39,73,75,73,69,8,11,11,6,9,0.0
235888,I. Cardona,Forward,73,77,4400000.0,15000.0,23,185,3,3,9100000.0,73.0,74.0,72.0,26.0,63.0,56,75,63,74,77,73,68,58,58,74,74,73,70,69,63,78,80,70,71,68,28,24,78,72,72,67,27,17,20,9,11,6,13,13,0.0
236331,E. Cabaco,Defender,73,78,4000000.0,20000.0,26,186,3,2,8700000.0,54.0,41.0,54.0,74.0,76.0,38,42,73,59,36,46,36,27,61,61,54,54,60,69,52,52,78,67,76,34,87,73,28,39,32,66,76,74,75,11,7,13,14,6,0.0
236454,S. Doumbia,Defender,73,78,4300000.0,15000.0,24,175,2,3,8900000.0,86.0,43.0,70.0,68.0,69.0,69,33,61,69,38,70,58,35,58,69,83,89,69,65,84,59,71,75,67,46,64,67,59,51,39,63,67,70,70,10,13,11,12,14,0.0
236515,Álvaro,Goalkeeper,73,82,6000000.0,7000.0,23,186,2,1,0.0,0.0,0.0,0.0,0.0,0.0,9,8,9,29,6,14,14,13,26,30,44,51,70,65,48,50,65,37,59,5,22,14,5,41,14,52,10,11,11,77,68,67,72,75,47.0
236518,A. Nordin,Midfielder,73,78,4600000.0,21000.0,23,170,4,3,9500000.0,80.0,69.0,75.0,37.0,58.0,65,70,67,73,52,76,67,44,68,76,80,80,71,68,78,74,65,63,65,69,31,34,73,70,55,66,37,32,26,14,6,13,10,13,0.0
236556,M. Hongla,Midfielder,73,81,6500000.0,15000.0,23,181,3,4,0.0,82.0,69.0,76.0,66.0,77.0,57,67,73,77,60,76,71,39,78,76,80,83,81,62,74,78,81,84,78,73,63,70,63,71,55,80,64,66,58,14,9,5,8,13,0.0
236624,A. Barkok,Midfielder,73,79,4800000.0,19000.0,23,189,3,4,9100000.0,78.0,66.0,78.0,55.0,65.0,64,69,60,74,57,81,65,60,66,81,71,84,75,69,69,69,55,65,68,61,60,53,67,71,53,62,47,59,61,7,12,13,8,13,0.0
236703,D. Raum,Defender,73,80,6000000.0,20000.0,23,180,3,3,11400000.0,86.0,59.0,74.0,64.0,70.0,76,57,57,69,52,72,66,37,59,76,87,85,77,70,76,64,63,82,67,65,62,68,59,63,49,68,59,68,66,11,8,14,12,6,0.0
236822,G. Gudmundsson,Defender,73,82,6500000.0,21000.0,22,181,3,3,13700000.0,87.0,64.0,72.0,66.0,70.0,77,59,51,69,56,75,58,43,64,70,86,88,76,67,68,75,70,76,64,71,78,66,66,62,46,63,67,70,65,12,10,7,6,8,0.0
236935,H. Wolf,Midfielder,73,79,4900000.0,19000.0,22,179,3,3,9300000.0,77.0,69.0,77.0,36.0,65.0,63,70,57,69,63,79,73,63,64,77,80,75,77,71,74,70,73,70,67,68,54,38,71,70,65,72,25,39,38,13,10,13,6,8,0.0
236947,J. Torunarigha,Defender,73,81,6500000.0,25000.0,23,191,2,2,12400000.0,74.0,34.0,65.0,75.0,74.0,56,33,78,69,26,67,34,25,73,62,73,75,62,61,64,42,75,70,78,25,68,75,50,69,42,70,73,76,75,5,7,13,5,11,0.0
237715,P. Cutrone,Forward,73,78,4700000.0,51000.0,23,183,3,3,0.0,72.0,71.0,71.0,29.0,69.0,48,76,73,64,70,70,66,42,44,73,69,74,68,72,74,72,74,66,72,60,62,14,78,56,68,72,36,20,18,10,7,7,10,5,0.0
237985,K. Danso,Defender,73,79,4400000.0,18000.0,22,190,3,2,9700000.0,78.0,32.0,56.0,72.0,76.0,39,26,78,55,31,52,35,31,48,58,70,84,59,66,51,49,81,56,85,25,79,65,33,35,42,65,70,76,73,12,13,6,11,15,0.0
238126,Guridi,Midfielder,73,76,4000000.0,24000.0,26,179,3,3,8700000.0,66.0,63.0,75.0,61.0,57.0,54,70,43,75,43,75,50,45,72,76,68,65,72,73,76,51,48,72,54,69,48,71,69,70,43,71,53,71,53,12,8,9,11,13,0.0
239025,I. Niane,Forward,73,81,7000000.0,15000.0,22,187,3,3,15400000.0,82.0,74.0,71.0,20.0,62.0,56,75,75,58,55,74,58,51,44,70,85,80,73,67,54,79,73,65,70,70,36,13,74,54,71,67,13,14,16,10,7,8,6,15,0.0
239356,A. Matusiwa,Midfielder,73,80,5500000.0,16000.0,23,173,3,2,12100000.0,62.0,47.0,67.0,72.0,80.0,46,38,58,69,42,66,44,41,67,68,65,59,65,71,79,60,86,83,76,54,84,78,52,52,50,66,70,76,72,6,9,13,11,12,0.0
239452,I. Diallo,Midfielder,73,80,6000000.0,31000.0,22,179,3,3,12600000.0,64.0,48.0,70.0,71.0,72.0,52,41,59,71,36,69,52,39,72,70,68,61,71,68,77,55,62,79,67,54,78,74,57,68,64,67,72,71,69,8,9,8,14,6,0.0
239712,M. Okugawa,Midfielder,73,76,4000000.0,19000.0,25,177,4,3,7500000.0,76.0,65.0,78.0,38.0,42.0,70,69,59,72,70,79,62,60,64,77,84,70,86,69,80,53,43,69,32,68,33,39,68,67,65,73,45,29,24,6,8,14,13,13,0.0
239744,M. Cuisance,Midfielder,73,81,7000000.0,35000.0,21,181,3,4,13000000.0,69.0,67.0,77.0,53.0,62.0,77,59,49,78,63,77,85,74,80,79,76,63,84,69,75,78,59,64,64,75,57,48,63,78,61,62,49,61,55,9,14,11,8,15,0.0
239970,Paulinho,Midfielder,73,83,6500000.0,26000.0,20,177,3,4,12400000.0,77.0,67.0,80.0,36.0,61.0,65,68,47,74,58,82,73,55,68,80,77,77,79,66,82,71,67,56,70,65,45,41,67,69,58,73,29,37,32,13,13,10,15,12,0.0
240452,M. Nzola,Forward,73,77,4400000.0,14000.0,24,185,4,3,8300000.0,86.0,70.0,68.0,29.0,75.0,52,74,70,68,60,68,62,44,62,71,83,89,65,69,60,70,71,69,86,62,58,29,74,49,70,71,20,24,28,12,14,6,13,15,0.0
240926,N. Phillips,Defender,73,79,4400000.0,52000.0,24,190,2,2,9000000.0,53.0,30.0,51.0,73.0,78.0,30,23,78,66,30,48,29,35,58,52,51,54,44,69,55,49,78,69,82,21,80,69,28,39,45,62,74,75,70,9,6,6,12,10,0.0
241159,M. Guéhi,Defender,73,84,6000000.0,26000.0,20,185,2,2,12600000.0,71.0,31.0,64.0,74.0,72.0,35,24,68,67,32,61,29,32,55,66,65,76,62,73,65,49,73,67,77,26,67,74,33,38,38,63,76,75,72,8,9,11,12,12,0.0
241390,E. Elmas,Midfielder,73,83,7000000.0,31000.0,21,184,4,3,13300000.0,71.0,69.0,77.0,61.0,67.0,64,64,58,77,56,78,61,54,74,77,76,67,84,70,69,79,49,69,64,75,77,55,66,73,58,70,56,69,62,8,5,14,6,15,0.0
241463,Dani Raba,Midfielder,73,76,4000000.0,23000.0,25,184,3,4,8700000.0,66.0,71.0,73.0,38.0,58.0,74,74,42,73,52,75,68,42,75,76,69,63,69,65,56,71,49,55,63,70,50,40,74,72,67,65,38,36,38,12,11,15,12,14,0.0
241821,M. Bayo,Forward,73,80,6000000.0,15000.0,23,188,2,2,13200000.0,72.0,75.0,73.0,25.0,60.0,57,77,63,63,71,75,69,51,46,75,72,72,69,74,55,76,59,62,68,69,38,23,75,66,73,72,24,19,16,14,14,5,11,14,0.0
241856,Manu Morlanes,Midfielder,73,82,6500000.0,19000.0,22,178,3,3,0.0,69.0,62.0,75.0,68.0,64.0,65,60,55,77,60,75,66,70,75,77,73,66,76,73,75,65,63,66,63,65,66,69,60,76,68,68,70,70,68,5,9,14,11,14,0.0
241925,C. Führich,Midfielder,73,79,4800000.0,19000.0,23,178,4,3,9600000.0,81.0,66.0,74.0,54.0,61.0,67,67,54,73,58,73,66,50,67,72,83,79,84,72,80,68,66,79,53,63,58,43,68,66,61,62,56,59,55,6,7,12,12,6,0.0
241928,A. Sambi Lokonga,Midfielder,73,82,7000000.0,40000.0,21,183,3,3,14700000.0,66.0,58.0,77.0,67.0,69.0,68,53,61,78,58,76,71,68,73,81,63,69,78,66,68,68,71,78,63,63,70,76,63,68,41,78,58,71,68,14,7,6,13,9,0.0
241937,A. Harroui,Midfielder,73,80,5500000.0,8000.0,23,182,5,3,0.0,74.0,68.0,75.0,67.0,76.0,66,66,57,74,55,76,60,63,68,77,75,74,71,71,70,76,76,88,73,74,68,68,68,74,45,72,67,71,66,9,5,7,12,7,0.0
242000,K. Mavropanos,Defender,73,82,6500000.0,42000.0,23,194,2,2,0.0,77.0,33.0,49.0,74.0,78.0,45,30,70,60,30,43,32,37,51,54,69,83,52,68,36,45,66,63,86,26,80,75,30,37,42,55,72,76,73,12,11,11,10,7,0.0
242434,C. Jones,Midfielder,73,85,7500000.0,49000.0,20,185,4,4,15400000.0,67.0,65.0,76.0,63.0,70.0,63,63,50,75,55,77,66,47,72,78,69,66,74,71,70,71,57,81,66,68,70,65,67,73,60,77,64,66,58,6,13,7,11,7,0.0
242641,R. Aït Nouri,Defender,73,84,6500000.0,35000.0,20,179,3,2,13700000.0,75.0,42.0,73.0,70.0,51.0,73,40,62,69,36,75,64,42,56,74,75,75,73,67,76,43,57,65,38,41,65,69,58,55,40,58,68,74,72,15,11,8,14,12,0.0
243315,Dani Gómez,Forward,73,79,4900000.0,21000.0,22,178,3,3,11300000.0,78.0,74.0,73.0,37.0,63.0,49,76,62,68,62,74,56,45,57,74,75,81,71,68,65,79,64,68,71,68,38,31,75,64,66,72,38,32,35,7,10,13,8,14,0.0
243593,A. Laurienté,Midfielder,73,80,6000000.0,14000.0,22,171,3,3,13200000.0,77.0,72.0,76.0,33.0,45.0,72,67,43,70,75,78,81,83,61,75,77,77,72,64,90,82,57,63,33,76,47,24,70,71,54,69,27,38,42,13,13,8,14,15,0.0
243976,Catena,Defender,73,76,3500000.0,15000.0,26,194,3,2,8000000.0,68.0,39.0,50.0,74.0,78.0,39,38,74,66,29,35,42,31,65,63,67,69,58,69,54,50,77,80,78,32,74,72,33,49,44,65,75,75,74,9,9,14,8,11,0.0
244675,Sancet,Forward,73,83,7000000.0,17000.0,21,188,4,4,16100000.0,71.0,71.0,76.0,51.0,55.0,55,72,71,75,69,75,60,41,68,80,69,72,78,73,58,70,53,59,60,72,40,59,77,72,66,72,40,53,46,15,11,6,15,7,0.0
245228,F. Krüger,Forward,73,82,7000000.0,19000.0,22,186,3,3,14000000.0,86.0,72.0,72.0,22.0,70.0,47,77,61,64,64,72,47,34,46,74,88,85,70,72,68,73,65,72,72,61,63,14,76,61,63,65,22,15,23,10,9,6,7,8,0.0
245598,I. Baba,Midfielder,73,79,4300000.0,18000.0,25,185,4,2,10300000.0,66.0,49.0,59.0,73.0,78.0,43,46,64,75,42,58,46,48,66,66,66,66,43,62,60,56,59,81,78,52,80,75,43,59,52,53,67,79,75,10,9,10,14,6,0.0
246174,H. Elliott,Midfielder,73,87,7000000.0,29000.0,18,170,4,4,17300000.0,79.0,62.0,78.0,30.0,41.0,72,64,40,73,48,77,56,57,68,77,82,77,87,69,86,60,40,66,33,62,32,30,67,76,59,70,32,29,21,10,10,6,14,7,0.0
246352,Hugo Guillamón,Defender,73,82,6500000.0,17000.0,21,178,4,2,15000000.0,61.0,36.0,60.0,75.0,68.0,49,29,73,76,35,53,48,33,70,70,63,59,57,72,67,49,76,69,66,35,70,74,30,62,62,58,76,75,74,13,11,13,13,13,0.0
246875,O. Kossounou,Defender,73,84,6000000.0,23000.0,20,191,3,2,11400000.0,75.0,32.0,65.0,73.0,78.0,58,26,74,66,28,65,23,23,66,68,66,83,63,65,56,52,74,76,80,24,74,71,35,55,32,62,72,74,72,5,8,6,10,6,0.0
247019,B. Kouyaté,Defender,73,79,4400000.0,12000.0,24,192,4,2,9700000.0,62.0,37.0,58.0,73.0,77.0,46,23,82,63,28,56,44,28,54,61,69,56,61,63,42,67,89,71,82,41,70,70,30,35,34,59,70,75,73,13,7,8,6,10,0.0
247819,N. Schlotterbeck,Defender,73,83,6500000.0,14000.0,21,191,3,2,13000000.0,69.0,29.0,53.0,75.0,75.0,29,21,71,59,29,47,36,35,54,58,62,75,53,73,52,51,67,68,82,26,68,75,25,42,38,59,76,77,74,8,10,8,14,13,0.0
247827,M. Olise,Midfielder,73,85,7000000.0,22000.0,19,184,2,4,14700000.0,78.0,64.0,77.0,50.0,54.0,70,61,36,75,53,74,73,65,74,77,80,77,91,69,87,74,51,69,41,64,66,48,65,77,67,69,52,56,46,9,11,9,10,10,0.0
248820,Mateu Morey,Defender,73,81,6500000.0,25000.0,21,173,3,3,12400000.0,75.0,46.0,76.0,68.0,62.0,71,49,41,75,39,75,63,40,64,75,81,70,84,72,86,51,64,68,53,32,75,75,62,59,38,63,69,69,73,6,13,7,7,5,0.0
251570,R. Cherki,Midfielder,73,88,7000000.0,9000.0,17,176,5,5,17700000.0,72.0,67.0,81.0,21.0,58.0,70,64,28,69,57,84,77,72,59,79,75,70,84,67,83,76,34,55,63,66,57,22,69,68,61,73,19,23,15,7,14,6,8,8,0.0
251756,R. Nteka,Forward,73,82,7000000.0,16000.0,23,189,3,3,16800000.0,75.0,72.0,73.0,58.0,82.0,56,71,71,72,64,72,57,44,65,74,77,74,78,68,77,77,80,79,86,70,77,63,72,69,73,69,41,65,64,5,6,14,11,15,0.0
251810,B. Brobbey,Forward,73,85,7500000.0,31000.0,19,180,4,3,14300000.0,83.0,71.0,68.0,30.0,81.0,35,75,69,69,58,64,49,39,53,72,81,85,59,67,84,72,89,66,92,63,69,26,74,52,66,74,28,23,24,10,11,15,8,13,0.0
252017,F. Daniliuc,Defender,73,81,6000000.0,16000.0,20,188,4,2,12600000.0,60.0,42.0,61.0,73.0,74.0,51,39,77,71,33,59,51,30,68,66,53,66,48,71,50,56,63,66,81,38,71,71,49,58,31,72,73,75,69,14,11,7,6,7,0.0
252086,Son,Defender,73,74,3200000.0,20000.0,27,178,3,2,7000000.0,84.0,50.0,71.0,67.0,72.0,71,48,63,69,41,71,65,45,58,70,83,85,74,68,75,55,63,81,72,49,63,70,66,59,53,70,66,68,68,16,19,18,18,13,0.0
252327,Manu Sánchez,Defender,73,83,6500000.0,23000.0,20,171,3,3,0.0,71.0,44.0,68.0,71.0,62.0,68,42,62,70,36,66,52,34,53,72,72,70,68,68,64,50,62,74,54,41,65,72,56,57,38,62,67,75,73,6,6,10,12,6,0.0
252590,Fer Niño,Forward,73,83,6500000.0,20000.0,20,190,3,3,0.0,67.0,74.0,68.0,35.0,69.0,52,78,74,73,68,67,54,37,53,70,68,67,68,74,61,74,73,70,74,70,52,31,76,55,65,57,30,31,28,11,10,8,8,14,0.0
253149,J. Frimpong,Defender,73,83,6500000.0,23000.0,20,171,3,3,12400000.0,91.0,50.0,77.0,64.0,68.0,73,51,46,69,38,77,65,47,54,75,92,91,90,67,90,51,71,78,62,47,70,58,62,61,39,67,65,71,70,12,7,8,13,14,0.0
253444,A. Kalimuendo,Forward,73,82,6500000.0,33000.0,19,175,3,3,0.0,82.0,72.0,74.0,29.0,65.0,47,74,70,58,71,74,57,39,40,73,82,82,75,69,81,72,59,60,71,71,60,23,74,58,62,69,32,21,17,9,12,9,14,8,0.0
255523,Y. Maçon,Defender,73,79,4600000.0,19000.0,22,176,3,2,10100000.0,86.0,50.0,72.0,67.0,69.0,68,44,61,67,33,73,63,41,53,72,86,86,74,69,72,67,61,76,66,50,70,67,64,59,45,68,66,70,70,6,15,7,11,8,0.0
257889,K. Jakić,Midfielder,73,78,4200000.0,600.0,24,181,3,2,0.0,75.0,57.0,67.0,70.0,82.0,51,44,69,70,56,64,41,39,72,72,76,74,62,71,72,79,64,86,81,68,83,70,53,65,49,65,69,72,70,10,10,5,9,10,0.0
258390,I. Grbić,Goalkeeper,73,79,3800000.0,25000.0,25,195,3,1,0.0,0.0,0.0,0.0,0.0,0.0,14,9,11,33,8,15,20,13,30,21,31,23,24,69,24,53,38,25,59,7,26,12,9,35,19,30,11,13,12,70,72,70,71,75,28.0
258602,Jon Morcillo,Midfielder,73,79,4900000.0,18000.0,22,183,4,4,11300000.0,76.0,74.0,75.0,37.0,59.0,78,75,63,77,62,77,71,69,60,74,77,76,80,60,73,76,68,63,63,75,43,30,63,62,75,69,28,42,34,12,10,14,11,12,0.0
259233,I. Moriba,Midfielder,73,85,7000000.0,17000.0,18,185,4,4,13300000.0,72.0,70.0,73.0,64.0,65.0,40,74,59,76,48,76,46,47,75,74,70,73,70,71,59,73,59,75,64,72,58,66,67,68,48,70,59,70,64,9,14,15,10,12,0.0
259377,Yeremy Pino,Midfielder,73,84,6500000.0,8000.0,18,172,4,3,15000000.0,71.0,66.0,73.0,31.0,46.0,69,70,46,72,62,75,67,60,68,73,73,70,73,68,77,63,38,70,32,64,51,29,70,74,47,56,31,28,28,9,7,14,6,9,0.0
134779,J. Briand,Forward,72,72,1000000.0,15000.0,35,181,3,3,2000000.0,59.0,71.0,71.0,46.0,70.0,70,72,73,75,71,71,68,65,67,71,55,63,66,75,66,72,75,62,74,68,70,42,75,72,72,75,42,46,40,12,6,7,6,10,0.0
139860,J. Morel,Defender,72,72,425000.0,9000.0,37,172,2,2,850000.0,50.0,44.0,57.0,74.0,71.0,56,36,75,65,40,51,57,50,64,58,44,54,55,67,77,62,84,60,71,41,82,75,50,56,53,72,76,70,72,12,8,11,11,11,0.0
149258,A. Cordaz,Goalkeeper,72,72,250000.0,25000.0,38,188,1,1,425000.0,0.0,0.0,0.0,0.0,0.0,12,10,16,12,10,18,10,15,17,20,25,27,28,72,29,47,32,16,54,15,22,7,8,34,16,69,12,10,10,67,71,62,72,74,26.0
169216,S. Long,Forward,72,72,1100000.0,38000.0,34,178,2,3,2100000.0,81.0,69.0,72.0,36.0,67.0,72,68,76,64,67,74,54,37,49,71,83,80,69,74,72,73,92,58,64,64,80,42,76,63,72,67,31,27,24,11,13,10,11,10,0.0
171018,Mario Suárez,Midfielder,72,72,800000.0,13000.0,34,188,4,2,1800000.0,41.0,65.0,64.0,68.0,75.0,64,60,68,73,43,60,66,70,72,73,34,47,57,70,43,79,58,64,82,68,74,70,64,71,59,74,64,71,70,9,13,16,12,11,0.0
172316,Coke,Defender,72,72,850000.0,17000.0,34,177,4,3,1800000.0,60.0,66.0,68.0,73.0,65.0,74,66,83,71,56,66,70,46,63,73,63,58,64,67,62,74,80,59,62,60,75,73,69,60,71,66,74,70,70,10,9,13,6,16,0.0
176285,W. Reid,Defender,72,72,1500000.0,38000.0,32,190,3,2,2900000.0,40.0,51.0,41.0,73.0,68.0,28,46,77,55,30,34,33,38,50,43,38,41,49,71,39,69,71,34,81,53,78,73,42,44,55,55,70,74,74,13,15,9,10,12,0.0
178628,F. Forestieri,Midfielder,72,72,1900000.0,13000.0,31,172,3,4,3400000.0,75.0,71.0,75.0,48.0,64.0,66,70,59,73,71,74,70,65,61,75,79,71,84,66,85,73,84,59,62,70,71,42,71,73,67,73,50,49,36,6,6,7,12,8,0.0
180706,C. Cathcart,Defender,72,72,1500000.0,32000.0,32,190,3,2,2900000.0,35.0,37.0,53.0,74.0,71.0,39,29,76,67,30,47,39,39,64,58,34,35,50,72,50,56,67,57,77,41,73,73,33,52,28,71,77,73,72,8,6,12,9,13,0.0
182212,A. Modeste,Forward,72,72,1500000.0,21000.0,33,187,4,3,2700000.0,62.0,72.0,69.0,35.0,77.0,62,72,78,67,75,69,66,56,55,70,60,63,65,76,62,73,85,58,86,70,75,15,73,62,78,74,42,31,19,10,11,11,6,8,0.0
183280,A. Rami,Defender,72,72,625000.0,9000.0,35,190,3,2,1300000.0,46.0,48.0,58.0,71.0,77.0,36,45,71,63,39,56,43,55,66,60,39,51,50,70,53,70,70,56,88,41,77,71,24,44,48,73,72,71,70,5,3,5,5,3,0.0
183491,Zanka,Defender,72,72,1600000.0,29000.0,31,191,2,2,3200000.0,52.0,39.0,54.0,72.0,79.0,47,34,71,65,40,46,35,26,62,60,53,52,60,67,59,62,72,67,83,30,84,70,43,62,27,67,71,75,70,16,9,9,14,13,0.0
183632,R. Tesche,Midfielder,72,72,800000.0,16000.0,34,182,4,2,1400000.0,58.0,67.0,68.0,71.0,71.0,66,64,70,71,69,66,69,62,68,71,61,55,65,71,73,71,81,74,70,71,68,73,68,66,62,70,70,72,68,6,15,14,15,6,0.0
183916,J. Pied,Defender,72,72,1600000.0,21000.0,32,173,3,2,3000000.0,59.0,64.0,72.0,72.0,66.0,72,58,69,75,63,73,73,69,70,74,64,55,66,68,77,77,68,61,66,67,73,73,69,67,55,69,73,73,71,13,9,7,15,7,0.0
184749,D. Gosling,Midfielder,72,72,1900000.0,35000.0,31,183,3,3,3600000.0,50.0,68.0,68.0,70.0,67.0,68,66,65,75,64,65,63,57,74,73,51,50,62,74,67,71,64,66,65,73,73,71,70,71,61,76,70,70,68,6,15,14,15,6,0.0
185172,V. Fiorillo,Goalkeeper,72,72,1200000.0,21000.0,31,190,2,1,2200000.0,0.0,0.0,0.0,0.0,0.0,8,15,9,28,7,14,9,4,25,19,36,42,55,70,35,48,71,31,61,6,11,15,10,48,22,62,20,10,10,73,68,64,70,76,38.0
