sofifa_id,player_url,short_name,long_name,Positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
246748,https://sofifa.com/player/246748/aihen-munoz-capellan/220002,Aihen Muñoz,Aihen Muñoz Capellán,Defender,74,81,8000000.0,20000.0,23,1997-08-16,175,68,457.0,Real Sociedad,Spain Primera Division,1.0,SUB,12.0,,2017-07-01,2022.0,45,Spain,,,,Left,3,3,1,High/Medium,Lean (170-185),No,18400000.0,,,77.0,53.0,69.0,71.0,72.0,65.0,72,49,65,72,45,72,66,29,75,68,78,76,70,77,71,55,65,69,66,60,55,72,70,66,36,72,73,74,70,10,9,10,15,15,,64+2,64+2,64+2,69,68,68,68,69,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,72+2,71+2,71+2,71+2,72+2,72+2,70+2,70+2,70+2,72+2,19+2,https://cdn.sofifa.net/players/246/748/22_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
247131,https://sofifa.com/player/247131/alfonso-espino/220002,A. Espino,Luis Alfonso Espino García,Defender,74,74,3700000.0,24000.0,29,1992-01-05,172,71,1968.0,Cádiz CF,Spain Primera Division,1.0,LB,22.0,,2019-01-28,2023.0,60,Uruguay,,,,Left,3,2,1,High/Medium,Normal (170-185),No,8100000.0,,Solid Player,78.0,60.0,63.0,69.0,70.0,75.0,70,57,62,67,50,72,69,49,56,63,80,76,74,66,77,75,66,87,73,55,69,70,62,56,51,69,67,75,74,15,6,8,12,5,,65+2,65+2,65+2,67,65,65,65,67,64+2,64+2,64+2,68+2,65+2,65+2,65+2,68+2,72+2,68+2,68+2,68+2,72+2,72+2,70+2,70+2,70+2,72+2,16+2,https://cdn.sofifa.net/players/247/131/22_120.png,https://cdn.sofifa.net/teams/1968/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
247246,https://sofifa.com/player/247246/khephren-thuram/220002,K. Thuram,Khéphren Thuram-Ulien,Midfielder,74,82,8500000.0,18000.0,20,2001-03-26,192,81,72.0,OGC Nice,French Ligue 1,1.0,SUB,19.0,,2019-07-06,2022.0,18,France,,,,Right,3,3,1,Medium/High,Normal (185+),No,17900000.0,,"Solid Player, Technical Dribbler (AI)",73.0,61.0,69.0,74.0,72.0,76.0,61,60,74,76,44,75,65,52,72,74,72,74,73,71,68,69,73,78,79,60,65,73,67,70,56,74,71,73,70,7,9,14,11,9,,69+2,69+2,69+2,70,70,70,70,70,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,72+2,73+2,73+2,73+2,72+2,72+2,73+2,73+2,73+2,72+2,16+2,https://cdn.sofifa.net/players/247/246/22_120.png,https://cdn.sofifa.net/teams/72/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
247832,https://sofifa.com/player/247832/thierry-rendall-correia/220002,Thierry Correia,Thierry Rendall Correia,Defender,74,80,6500000.0,22000.0,22,1999-03-09,176,69,461.0,Valencia CF,Spain Primera Division,1.0,SUB,2.0,,2019-09-02,2024.0,38,Portugal,,,,Right,4,3,1,High/Medium,Normal (170-185),No,15000000.0,#Speedster,Speed Dribbler (AI),91.0,46.0,65.0,73.0,67.0,69.0,74,40,58,67,47,74,74,42,60,71,89,92,77,71,70,52,74,73,67,51,68,66,64,58,46,70,67,69,71,10,15,6,6,7,,62+2,62+2,62+2,69,66,66,66,69,66+2,66+2,66+2,70+2,65+2,65+2,65+2,70+2,72+2,67+2,67+2,67+2,72+2,72+2,68+2,68+2,68+2,72+2,16+2,https://cdn.sofifa.net/players/247/832/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png
248148,https://sofifa.com/player/248148/martin-zubimendi-ibanez/220002,Zubimendi,Martín Zubimendi Ibáñez,Midfielder,74,84,9500000.0,23000.0,22,1999-02-02,181,74,457.0,Real Sociedad,Spain Primera Division,1.0,LCM,3.0,,2018-07-01,2025.0,45,Spain,,,,Right,4,3,1,Medium/Medium,Lean (170-185),No,21900000.0,,Outside Foot Shot,62.0,61.0,71.0,71.0,74.0,69.0,65,64,63,77,42,67,62,44,73,74,65,59,72,78,72,58,77,76,65,66,66,76,72,74,43,80,75,76,71,7,6,12,14,13,,67+2,67+2,67+2,70,70,70,70,70,72+2,72+2,72+2,70+2,74+2,74+2,74+2,70+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,72+2,72+2,18+2,https://cdn.sofifa.net/players/248/148/22_120.png,https://cdn.sofifa.net/teams/457/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
251217,https://sofifa.com/player/251217/jean-lucas-de-souza-oliveira/220002,Jean Lucas,Jean Lucas de Souza Oliveira,Midfielder,74,80,6500000.0,34000.0,23,1998-06-22,181,78,69.0,AS Monaco,French Ligue 1,1.0,SUB,11.0,,2021-08-03,2026.0,54,Brazil,,,,Right,3,3,1,Medium/Medium,Lean (170-185),Yes,13700000.0,,Long Shot Taker (AI),70.0,67.0,74.0,75.0,68.0,73.0,70,62,62,78,58,76,72,56,76,76,71,70,72,72,72,77,58,75,73,74,73,68,68,73,47,75,66,71,66,12,7,14,13,11,,70+2,70+2,70+2,72,72,72,72,72,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,71+2,72+2,72+2,72+2,71+2,70+2,69+2,69+2,69+2,70+2,18+2,https://cdn.sofifa.net/players/251/217/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
251892,https://sofifa.com/player/251892/norberto-gomes-betuncal/220002,Beto,Norberto Bercique Gomes Betuncal,Forward,74,81,8500000.0,8000.0,23,1998-01-31,194,88,55.0,Udinese Calcio,Italian Serie A,1.0,SUB,99.0,Portimonense SC,,2022.0,38,Portugal,,,,Right,3,2,1,High/Medium,Lean (185+),No,,,,71.0,74.0,54.0,68.0,24.0,78.0,40,75,72,62,69,74,59,42,57,73,69,73,42,73,34,76,59,74,85,69,70,18,76,55,70,68,17,20,21,15,11,9,6,13,,74+2,74+2,74+2,67,71,71,71,67,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,47+2,48+2,48+2,48+2,47+2,45+2,44+2,44+2,44+2,45+2,18+2,https://cdn.sofifa.net/players/251/892/22_120.png,https://cdn.sofifa.net/teams/55/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/pt.png
252339,https://sofifa.com/player/252339/tiago-emanuel-embalo-djalo/220002,Tiago Djaló,Tiago Emanuel Embaló Djaló,Defender,74,82,9000000.0,19000.0,21,2000-04-09,190,82,65.0,LOSC Lille,French Ligue 1,1.0,SUB,3.0,,2019-08-01,2024.0,38,Portugal,,,,Right,3,2,1,Medium/High,Lean (185+),No,18900000.0,,,83.0,42.0,60.0,64.0,74.0,77.0,54,36,68,69,35,61,49,32,65,66,81,84,69,72,49,57,69,65,84,38,74,75,48,56,47,69,74,76,72,9,9,9,7,6,,59+2,59+2,59+2,61,60,60,60,61,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,70+2,71+2,71+2,71+2,70+2,71+2,74+2,74+2,74+2,71+2,15+2,https://cdn.sofifa.net/players/252/339/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/pt.png
252837,https://sofifa.com/player/252837/nicolas-melamed-ribaudo/220002,Nico Melamed,Nicolás Melamed Ribaudo,Midfielder,74,86,10000000.0,12000.0,20,2001-04-11,173,68,452.0,RCD Espanyol de Barcelona,Spain Primera Division,1.0,SUB,33.0,,2019-07-01,2024.0,45,Spain,,,,Right,3,4,1,High/Medium,Normal (170-185),No,23000000.0,,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",83.0,68.0,69.0,79.0,40.0,57.0,66,70,55,70,63,82,68,66,65,77,84,83,84,66,84,66,60,63,53,65,60,40,68,73,65,70,40,38,35,11,8,10,12,11,,69+2,69+2,69+2,74,73,73,73,74,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,59+2,56+2,56+2,56+2,59+2,56+2,49+2,49+2,49+2,56+2,17+2,https://cdn.sofifa.net/players/252/837/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
253002,https://sofifa.com/player/253002/giacomo-raspadori/220002,G. Raspadori,Giacomo Raspadori,Forward,74,88,10500000.0,22000.0,21,2000-02-18,172,69,111974.0,U.S. Sassuolo Calcio,Italian Serie A,1.0,ST,18.0,,2019-05-26,2022.0,27,Italy,1343.0,SUB,9.0,Right,5,4,2,High/Low,Normal (170-185),No,24400000.0,,"Flair, Technical Dribbler (AI)",77.0,74.0,63.0,77.0,26.0,53.0,43,76,69,77,65,77,62,60,52,79,82,73,77,74,85,71,60,62,51,71,45,18,77,67,76,69,21,23,21,13,14,7,7,9,,74+2,74+2,74+2,73,75,75,75,73,74+2,74+2,74+2,71+2,66+2,66+2,66+2,71+2,50+2,48+2,48+2,48+2,50+2,47+2,40+2,40+2,40+2,47+2,18+2,https://cdn.sofifa.net/players/253/002/22_120.png,https://cdn.sofifa.net/teams/111974/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png
253102,https://sofifa.com/player/253102/adil-aouchiche/220002,A. Aouchiche,Adil Aouchiche,Midfielder,74,82,9000000.0,9000.0,18,2002-07-15,181,72,1819.0,AS Saint-Étienne,French Ligue 1,1.0,CAM,17.0,,2020-07-20,2023.0,18,France,,,,Right,3,4,1,Medium/Medium,Lean (170-185),Yes,19800000.0,,Outside Foot Shot,70.0,64.0,74.0,75.0,56.0,59.0,68,63,55,77,47,77,70,66,73,77,70,70,72,71,66,72,64,63,61,65,47,50,71,77,55,73,60,57,52,8,9,14,8,7,,68+2,68+2,68+2,72,72,72,72,72,74+2,74+2,74+2,73+2,72+2,72+2,72+2,73+2,65+2,64+2,64+2,64+2,65+2,63+2,58+2,58+2,58+2,63+2,15+2,https://cdn.sofifa.net/players/253/102/22_120.png,https://cdn.sofifa.net/teams/1819/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
255000,https://sofifa.com/player/255000/terem-moffi/220002,T. Moffi,Terem Igobor Moffi,Forward,74,82,9500000.0,17000.0,22,1999-05-25,188,82,217.0,FC Lorient,French Ligue 1,1.0,RS,13.0,,2020-10-01,2024.0,133,Nigeria,,,,Left,3,2,2,High/Medium,Stocky (185+),No,20900000.0,,Finesse Shot,74.0,74.0,53.0,70.0,24.0,75.0,49,77,73,64,68,73,59,36,41,71,70,78,59,69,56,77,77,67,86,68,57,15,73,47,65,66,18,23,18,13,11,11,11,12,,74+2,74+2,74+2,68,70,70,70,68,66+2,66+2,66+2,66+2,57+2,57+2,57+2,66+2,47+2,45+2,45+2,45+2,47+2,45+2,43+2,43+2,43+2,45+2,18+2,https://cdn.sofifa.net/players/255/000/22_120.png,https://cdn.sofifa.net/teams/217/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ng.png
255106,https://sofifa.com/player/255106/loic-bade/220002,L. Badé,Loïc Badé,Defender,74,82,9000000.0,24000.0,21,2000-04-11,191,89,74.0,Stade Rennais FC,French Ligue 1,1.0,RCB,5.0,,2021-07-05,2026.0,18,France,,,,Right,3,2,1,Medium/High,Normal (185+),No,18900000.0,,Long Passer (AI),60.0,29.0,54.0,62.0,75.0,77.0,31,25,72,70,24,58,35,23,59,71,58,62,52,65,45,42,75,68,84,25,70,75,33,57,33,73,75,77,71,7,6,14,7,7,,51+2,51+2,51+2,52,53,53,53,52,56+2,56+2,56+2,56+2,61+2,61+2,61+2,56+2,65+2,71+2,71+2,71+2,65+2,67+2,74+2,74+2,74+2,67+2,14+2,https://cdn.sofifa.net/players/255/106/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
255687,https://sofifa.com/player/255687/david-zima/220002,D. Zima,David Zima,Defender,74,81,7500000.0,23000.0,20,2000-11-08,190,80,54.0,Torino F.C.,Italian Serie A,1.0,RES,6.0,,2021-09-01,2025.0,12,Czech Republic,1330.0,SUB,17.0,Right,3,2,1,High/Medium,Normal (185+),No,14300000.0,,,74.0,38.0,54.0,63.0,76.0,76.0,36,30,67,64,33,60,51,32,61,63,74,74,65,73,58,61,64,76,80,35,70,78,27,55,44,73,80,75,75,5,12,13,10,10,,54+2,54+2,54+2,54,55,55,55,54,56+2,56+2,56+2,57+2,61+2,61+2,61+2,57+2,68+2,71+2,71+2,71+2,68+2,70+2,74+2,74+2,74+2,70+2,16+2,https://cdn.sofifa.net/players/255/687/22_120.png,https://cdn.sofifa.net/teams/54/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1330/60.png,https://cdn.sofifa.net/flags/cz.png
256632,https://sofifa.com/player/256632/luis-henrique-tomaz-de-lima/220002,Luis Henrique,Luis Henrique Tomaz de Lima,Midfielder,74,82,9000000.0,20000.0,19,2001-12-14,181,74,219.0,Olympique de Marseille,French Ligue 1,1.0,SUB,11.0,,2020-09-25,2025.0,54,Brazil,,,,Right,3,3,1,High/Medium,Normal (170-185),No,18900000.0,,Speed Dribbler (AI),84.0,69.0,71.0,74.0,37.0,69.0,78,69,67,74,59,78,59,41,63,75,86,83,73,60,64,76,54,72,77,68,49,24,69,75,63,67,40,34,31,9,5,7,10,15,,72+2,72+2,72+2,74,73,73,73,74,73+2,73+2,73+2,74+2,67+2,67+2,67+2,74+2,58+2,54+2,54+2,54+2,58+2,55+2,48+2,48+2,48+2,55+2,15+2,https://cdn.sofifa.net/players/256/632/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
256948,https://sofifa.com/player/256948/christos-tzolis/220002,C. Tzolis,Christos Tzolis,Midfielder,74,87,10000000.0,17000.0,19,2002-01-30,179,73,1792.0,Norwich City,English Premier League,1.0,SUB,18.0,,2021-08-12,2026.0,22,Greece,1338.0,LM,10.0,Right,4,4,1,High/Medium,Normal (170-185),No,26300000.0,,Speed Dribbler (AI),86.0,71.0,66.0,76.0,35.0,65.0,67,75,68,69,72,79,71,63,63,72,87,86,82,66,77,66,70,70,57,68,75,29,74,63,67,69,28,35,38,15,10,12,6,10,,72+2,72+2,72+2,74,73,73,73,74,72+2,72+2,72+2,73+2,65+2,65+2,65+2,73+2,57+2,53+2,53+2,53+2,57+2,55+2,49+2,49+2,49+2,55+2,16+2,https://cdn.sofifa.net/players/256/948/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1338/60.png,https://cdn.sofifa.net/flags/gr.png
150477,https://sofifa.com/player/150477/romain-salin/220002,R. Salin,Romain Jules Salin,Goalkeeper,73,73,350000.0,16000.0,36,1984-07-29,189,76,74.0,Stade Rennais FC,French Ligue 1,1.0,SUB,1.0,,2019-07-01,2022.0,18,France,,,,Left,2,1,1,Medium/Medium,Lean (185+),No,665000.0,,Team Player,,,,,,,11,11,16,36,13,14,11,15,23,13,28,34,50,72,45,51,64,38,67,13,45,26,16,59,11,60,20,13,16,72,69,68,73,74,30.0,27+2,27+2,27+2,25,28,28,28,25,30+2,30+2,30+2,27+2,31+2,31+2,31+2,27+2,27+2,31+2,31+2,31+2,27+2,26+2,30+2,30+2,30+2,26+2,72+1,https://cdn.sofifa.net/players/150/477/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
152747,https://sofifa.com/player/152747/aaron-lennon/220002,A. Lennon,Aaron Lennon,Midfielder,73,73,1400000.0,28000.0,34,1987-04-16,165,63,1796.0,Burnley,English Premier League,1.0,SUB,17.0,,2021-08-25,2022.0,14,England,,,,Right,3,3,2,High/High,Normal (170-),Yes,2700000.0,,Speed Dribbler (AI),78.0,60.0,70.0,77.0,48.0,56.0,74,58,26,72,68,79,66,53,64,72,80,77,81,73,93,64,60,62,53,57,55,50,72,72,62,73,54,50,43,14,7,7,16,11,,64+2,64+2,64+2,73,70,70,70,73,72+1,72+1,72+1,72+1,68+2,68+2,68+2,72+1,63+2,60+2,60+2,60+2,63+2,60+2,52+2,52+2,52+2,60+2,18+2,https://cdn.sofifa.net/players/152/747/22_120.png,https://cdn.sofifa.net/teams/1796/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
156437,https://sofifa.com/player/156437/philipp-pentke/220002,P. Pentke,Philipp Pentke,Goalkeeper,73,73,350000.0,13000.0,36,1985-05-01,191,84,10029.0,TSG Hoffenheim,German 1. Bundesliga,1.0,SUB,12.0,,2019-07-01,2022.0,21,Germany,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,595000.0,,Rushes Out Of Goal,,,,,,,23,10,30,30,18,25,13,22,22,30,38,36,33,66,34,50,67,40,79,17,38,15,12,45,25,67,17,22,13,74,69,66,73,77,37.0,31+2,31+2,31+2,29,30,30,30,29,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,28+2,30+2,30+2,30+2,28+2,28+2,32+2,32+2,32+2,28+2,72+1,https://cdn.sofifa.net/players/156/437/22_120.png,https://cdn.sofifa.net/teams/10029/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
161805,https://sofifa.com/player/161805/valon-behrami/220002,V. Behrami,Valon Behrami,Midfielder,73,73,600000.0,9000.0,36,1985-04-19,185,82,110556.0,Genoa,Italian Serie A,1.0,SUB,11.0,,2020-01-02,2022.0,47,Switzerland,,,,Right,3,3,2,Medium/High,Normal (185+),Yes,1100000.0,,"Injury Prone, Dives Into Tackles (AI)",55.0,63.0,71.0,71.0,72.0,73.0,68,54,66,73,69,70,70,68,71,73,57,53,68,68,68,74,68,63,71,70,90,73,66,69,67,75,71,74,73,12,11,7,15,11,,66+2,66+2,66+2,66,67,67,67,66,68+2,68+2,68+2,67+2,70+2,70+2,70+2,67+2,69+2,72+1,72+1,72+1,69+2,69+2,72+1,72+1,72+1,69+2,18+2,https://cdn.sofifa.net/players/161/805/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ch.png
162297,https://sofifa.com/player/162297/daniele-padelli/220002,D. Padelli,Daniele Padelli,Goalkeeper,73,73,350000.0,7000.0,35,1985-10-25,191,82,55.0,Udinese Calcio,Italian Serie A,1.0,SUB,20.0,,2021-07-01,2023.0,27,Italy,,,,Left,2,1,2,Medium/Medium,Normal (185+),No,630000.0,,Comes For Crosses,,,,,,,11,10,10,26,10,10,13,10,29,21,49,39,38,70,27,47,65,30,45,11,12,13,10,30,22,69,8,12,12,72,72,63,76,70,45.0,25+2,25+2,25+2,24,25,25,25,24,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,23+2,24+2,24+2,24+2,23+2,23+2,21+2,21+2,21+2,23+2,72+1,https://cdn.sofifa.net/players/162/297/22_120.png,https://cdn.sofifa.net/teams/55/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
166074,https://sofifa.com/player/166074/tiago-manuel-dias-correia/220002,Bebé,Tiago Manuel Dias Correia,Midfielder,73,73,2900000.0,16000.0,30,1990-07-12,190,83,480.0,Rayo Vallecano,Spain Primera Division,1.0,SUB,10.0,,2018-08-31,2025.0,38,Portugal,,,,Right,4,3,1,Medium/Low,Normal (185+),Yes,6400000.0,#Strength,"Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",82.0,78.0,69.0,71.0,41.0,84.0,69,77,57,69,69,74,67,75,68,69,73,89,69,65,60,89,75,77,91,77,75,33,72,71,65,71,62,28,20,15,7,8,7,11,,74-1,74-1,74-1,73,73,73,73,73,72+1,72+1,72+1,72+1,66+2,66+2,66+2,72+1,58+2,57+2,57+2,57+2,58+2,54+2,53+2,53+2,53+2,54+2,16+2,https://cdn.sofifa.net/players/166/074/22_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/pt.png
169115,https://sofifa.com/player/169115/andrea-masiello/220002,A. Masiello,Andrea Masiello,Defender,73,73,800000.0,9000.0,35,1986-02-05,184,82,110556.0,Genoa,Italian Serie A,1.0,SUB,55.0,,2020-01-29,2022.0,27,Italy,,,,Right,2,2,2,Medium/High,Normal (170-185),No,1400000.0,,Long Passer (AI),40.0,37.0,56.0,59.0,75.0,71.0,58,23,76,66,52,54,47,35,68,62,41,39,54,78,56,63,76,69,69,41,77,76,30,36,31,78,76,75,72,14,7,12,12,12,,51+2,51+2,51+2,50,49,49,49,50,51+2,51+2,51+2,53+2,59+2,59+2,59+2,53+2,66+2,70+2,70+2,70+2,66+2,67+2,73,73,73,67+2,19+2,https://cdn.sofifa.net/players/169/115/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
169426,https://sofifa.com/player/169426/antonio-barragan-fernandez/220002,Barragán,Antonio Barragán Fernández,Defender,73,73,1100000.0,15000.0,34,1987-06-12,183,76,468.0,Elche CF,Spain Primera Division,1.0,SUB,19.0,,2021-08-06,2022.0,45,Spain,,,,Right,3,3,1,Medium/High,Normal (170-185),No,2300000.0,,Early Crosser,69.0,52.0,66.0,66.0,71.0,73.0,74,44,71,71,59,66,62,51,63,67,67,70,68,68,65,61,69,73,72,53,74,72,66,56,55,62,68,72,72,6,8,11,8,10,,63+2,63+2,63+2,65,63,63,63,65,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,71+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,71+2,15+2,https://cdn.sofifa.net/players/169/426/22_120.png,https://cdn.sofifa.net/teams/468/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
173178,https://sofifa.com/player/173178/manuel-reina-rodriguez/220002,Manolo Reina,Manuel Reina Rodríguez,Goalkeeper,73,73,350000.0,10000.0,36,1985-04-01,186,81,453.0,RCD Mallorca,Spain Primera Division,1.0,GK,1.0,,2017-07-06,2022.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,770000.0,,Leadership,,,,,,,8,10,12,30,13,12,20,12,36,18,54,59,57,72,58,50,66,44,65,20,35,23,9,31,24,50,17,11,12,71,69,67,74,75,56.0,28+2,28+2,28+2,26,28,28,28,26,28+2,28+2,28+2,28+2,29+2,29+2,29+2,28+2,28+2,30+2,30+2,30+2,28+2,28+2,28+2,28+2,28+2,28+2,72+1,https://cdn.sofifa.net/players/173/178/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
177475,https://sofifa.com/player/177475/tobias-sippel/220002,T. Sippel,Tobias Sippel,Goalkeeper,73,73,1000000.0,16000.0,33,1988-03-22,183,80,23.0,Borussia Mönchengladbach,German 1. Bundesliga,1.0,SUB,21.0,,2015-07-01,2023.0,21,Germany,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,1700000.0,,Team Player,,,,,,,14,12,13,33,12,13,15,14,26,19,50,42,48,72,41,57,64,41,65,11,36,15,16,31,18,41,12,15,12,74,69,76,69,77,47.0,29+2,29+2,29+2,26,28,28,28,26,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,27+2,28+2,28+2,28+2,27+2,26+2,26+2,26+2,26+2,26+2,72+1,https://cdn.sofifa.net/players/177/475/22_120.png,https://cdn.sofifa.net/teams/23/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
177644,https://sofifa.com/player/177644/francisco-casilla-cortes/220002,Kiko Casilla,Francisco Casilla Cortés,Goalkeeper,73,73,525000.0,40000.0,34,1986-10-02,190,86,468.0,Elche CF,Spain Primera Division,1.0,GK,1.0,Leeds United,,2022.0,45,Spain,,,,Right,2,1,2,Medium/Medium,Lean (185+),Yes,,,"Rushes Out Of Goal, Comes For Crosses",,,,,,,24,14,13,34,12,19,25,25,28,30,46,49,43,71,58,54,69,41,71,13,45,20,12,62,23,60,26,15,11,74,70,72,69,74,47.0,31+2,31+2,31+2,32,33,33,33,32,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,31+2,33+2,33+2,33+2,31+2,30+2,31+2,31+2,31+2,30+2,72+1,https://cdn.sofifa.net/players/177/644/22_120.png,https://cdn.sofifa.net/teams/468/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
180739,https://sofifa.com/player/180739/eiji-kawashima/220002,E. Kawashima,川島 永嗣,Goalkeeper,73,73,350000.0,9000.0,38,1983-03-20,185,82,76.0,RC Strasbourg Alsace,French Ligue 1,1.0,SUB,16.0,,2018-08-29,2023.0,163,Japan,,,,Right,3,1,2,Medium/Medium,Normal (185+),Yes,700000.0,,"Team Player, Cautious With Crosses",,,,,,,17,14,14,33,13,12,13,14,33,28,43,42,61,70,45,54,69,30,60,19,16,19,11,29,24,44,10,13,12,72,71,72,73,73,43.0,29+2,29+2,29+2,27,28,28,28,27,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,26+2,28+2,28+2,28+2,26+2,26+2,25+2,25+2,25+2,26+2,72+1,https://cdn.sofifa.net/players/180/739/22_120.png,https://cdn.sofifa.net/teams/76/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/jp.png
